[Sun Mar 17 06:25:04.466045 2019] [mpm_prefork:notice] [pid 2826] AH00163: Apache/2.4.29 (Ubuntu) configured -- resuming normal operations
[Sun Mar 17 06:25:04.466078 2019] [core:notice] [pid 2826] AH00094: Command line: '/usr/sbin/apache2'
[Sun Mar 17 09:31:09.301800 2019] [php7:error] [pid 7294] [client 95.213.177.126:17281] script '/var/www/html/azenv.php' not found or unable to stat, referer: https://proxyradar.com/
[Sun Mar 17 17:39:54.561152 2019] [php7:notice] [pid 12228] [client 217.165.178.131:64018] PHP Notice:  Trying to get property 'user_id' of non-object in /var/www/html/SmartCallAssistantAPI/class/SmartCallRestHandler.php on line 300
[Sun Mar 17 17:46:40.370118 2019] [php7:error] [pid 12047] [client 217.165.178.131:64068] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(318): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/test.php(8): MySQL->executeScalar('select max(id) ...')\n#3 /var/www/html/SmartCallAssistantAPI/test.php(17): getMaxid(Object(stdClass))\n#4 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
[Sun Mar 17 17:47:36.220080 2019] [php7:error] [pid 12261] [client 217.165.178.131:64134] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(318): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/test.php(8): MySQL->executeScalar('select max(id) ...')\n#3 /var/www/html/SmartCallAssistantAPI/test.php(17): getMaxid(Object(stdClass))\n#4 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
[Sun Mar 17 17:48:31.452837 2019] [php7:error] [pid 12060] [client 217.165.178.131:64140] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(318): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/test.php(21): MySQL->executeScalar('select max(id) ...')\n#3 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
[Sun Mar 17 17:48:32.587139 2019] [php7:error] [pid 12228] [client 217.165.178.131:64139] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(318): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/test.php(21): MySQL->executeScalar('select max(id) ...')\n#3 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
[Sun Mar 17 17:51:07.962216 2019] [php7:error] [pid 12276] [client 217.165.178.131:64261] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(318): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/test.php(23): MySQL->executeScalar('select max(id) ...')\n#3 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
[Sun Mar 17 17:51:09.240587 2019] [php7:error] [pid 12228] [client 217.165.178.131:64263] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(318): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/test.php(23): MySQL->executeScalar('select max(id) ...')\n#3 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
[Sun Mar 17 17:54:16.421228 2019] [php7:warn] [pid 12287] [client 217.165.178.131:64401] PHP Warning:  mysqli::__construct(): (HY000/1698): Access denied for user 'root'@'localhost' in /var/www/html/SmartCallAssistantAPI/test.php on line 8
[Sun Mar 17 17:59:59.101475 2019] [php7:notice] [pid 13159] [client 217.165.178.131:64464] PHP Notice:  Undefined property: stdClass::$user_id in /var/www/html/SmartCallAssistantAPI/class/SmartCallRestHandler.php on line 237
[Sun Mar 17 17:59:59.101572 2019] [php7:error] [pid 13159] [client 217.165.178.131:64464] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(263): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/class/SmartCallRestHandler.php(238): MySQL->executeQuery('update tbl_user...')\n#3 /var/www/html/SmartCallAssistantAPI/RestController.php(68): SmartCallRestHandler->updateLastSeen(Object(stdClass))\n#4 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
[Sun Mar 17 17:59:59.169255 2019] [php7:error] [pid 12228] [client 217.165.178.131:64465] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(263): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/class/SmartCallRestHandler.php(349): MySQL->executeQuery('update tbl_user...')\n#3 /var/www/html/SmartCallAssistantAPI/RestController.php(103): SmartCallRestHandler->updateFCM(Object(stdClass))\n#4 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
